00110011 00110100 00110000 00110001 00111000 00110000 00110010 00110010  ; Nova Lima r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110111 00110001 00110011 00110001  ; Nove r Riviera
00110011 00110100 00110000 00110001 00110010 00110111 00110100 00110010  ; Nove r A Horta
00110011 00110100 00110000 00110000 00111000 00110000 00110110 00111000  ; Nuvem de Orvalho r Vle Cristais
00110011 00110100 00110000 00110001 00110001 00110000 00111001 00111001  ; Oberon r Vle Sol
00110011 00110100 00110000 00110000 00111001 00110000 00110000 00110000  ; Odete Navarro r C Velha
00110011 00110100 00110000 00110000 00110100 00110010 00110000 00111000  ; Odilon Rodrigues de Brito r Silicóticos
00110011 00110100 00110000 00110001 00110001 00110000 00110010 00110100  ; Ofélia r Vle Sol
00110011 00110100 00110000 00110001 00110000 00110101 00110110 00110001  ; Oitis, dos r Qtas Mro Chapéu
00110011 00110100 00110000 00110000 00110111 00110001 00110010 00110010  ; Oito r Riviera
00110011 00110100 00110000 00110000 00110100 00110100 00111000 00110001  ; Olau Ferreira r Vl Aparecida
00110011 00110100 00110000 00110000 00110011 00110011 00110001 00110100  ; Olavo Bilac r Quintas II
00110011 00110100 00110000 00110000 00110100 00111000 00110010 00110000  ; Olavo Carsalade Villela r Ipê
00110011 00110100 00110000 00110000 00110100 00110111 00110000 00110000  ; Oliveiras, das al O Vo Mansões
00110011 00110100 00110000 00110000 00110111 00110111 00111000 00110110  ; Oliver r Jd Canadá
00110011 00110100 00110000 00110000 00110100 00110000 00110110 00110101  ; Olyntho Calazans r Vl S J 3ª Seção
00110011 00110100 00110000 00110000 00110011 00110000 00110100 00110110  ; Ômega r Qtas Sol
00110011 00110100 00110000 00110001 00111000 00110000 00110101 00111000  ; Ônix r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110010 00110000 00110101 00111001  ; Onofre Peres Furletti r O B Pena II
00110011 00110100 00110000 00110000 00110111 00110110 00110100 00110110  ; Ontário r Jd Canadá
00110011 00110100 00110000 00110000 00110111 00110001 00110010 00111000  ; Onze r Riviera
00110011 00110100 00110000 00110000 00111001 00110001 00110011 00110000  ; Onze de Novembro r S S A Claras
00110011 00110100 00110000 00110000 00110011 00110000 00110101 00110101  ; Orion r Qtas Sol
00110011 00110100 00110000 00110000 00110011 00110010 00110010 00111001  ; Orlando Correa r B Jardim
00110011 00110100 00110000 00110000 00110010 00110001 00110000 00110001  ; Orlando Mozelli, Vereador r O B Pena II
00110011 00110100 00110000 00110000 00110110 00110000 00110101 00110011  ; Orozimbo Nonato, Ministro r Vl Serra
00110011 00110100 00110000 00110001 00110101 00110010 00110010 00110000  ; Orquídeas, das r J Petrópolis
00110011 00110100 00110000 00110001 00111000 00110001 00110001 00110010  ; Orquídeas, das r Alphaville Lga Ingleses
00110011 00110100 00110000 00110001 00110001 00110010 00110011 00111001  ; Orvalho, do al Lga Miguelão
00110011 00110100 00110000 00110000 00110010 00110011 00110111 00110101  ; Oscar Camilo de Oliveira r Cascalho
00110011 00110100 00110000 00110000 00110110 00110000 00110101 00110110  ; Oscar Niemeyer até 819/820 al Vl Serra
00110011 00110100 00110000 00110000 00110110 00110000 00110110 00110101  ; Oscar Niemeyer de 821/822 ao fim al Vl Serra
00110011 00110100 00110000 00110000 00110001 00110010 00110010 00110011  ; Osório Martins Dias lado ímpar r Cristais II
00110011 00110100 00110000 00110000 00110001 00110001 00110111 00110110  ; Osório Martins Dias lado par r Cristais
00110011 00110100 00110000 00110001 00110010 00111000 00111000 00110000  ; Osvaldo Evangelista Santos r Sta Rita
00110011 00110100 00110000 00110000 00110011 00110011 00111001 00110000  ; Oswaldo Cruz r Cabeceiras
00110011 00110100 00110000 00110001 00110010 00111000 00111000 00110110  ; Otaviano Alves Novais tv Sta Rita
00110011 00110100 00110000 00110000 00110110 00110010 00110001 00110011  ; Otaviano de Miranda, Coronel r Jd Torre
00110011 00110100 00110000 00110000 00110011 00110100 00110110 00110111  ; Otaviano Lacerda r Cariocas
00110011 00110100 00110000 00110000 00110100 00110000 00110011 00110010  ; Otaviano Patrocínio Moreira r Prq Aurilândia
00110011 00110100 00110000 00110000 00110100 00110001 00110011 00111000  ; Otaviano Patrocínio Moreira r Vl S J 2ª Seção
00110011 00110100 00110000 00110000 00110111 00110111 00110101 00110110  ; Otawa r Jd Canadá
00110011 00110100 00110000 00110001 00111000 00110100 00110010 00110011  ; Ourives r Baln A Limpa
00110011 00110100 00110000 00110001 00111000 00110000 00110101 00110110  ; Ouro r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110000 00110001 00110000 00111000  ; Ouro, do r Centro
00110011 00110100 00110000 00110001 00111000 00110000 00110001 00110100  ; Ouro Preto r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110000 00110110 00110000 00110100  ; Ovídio José da Silva r Mingú
00110011 00110100 00110000 00110001 00110010 00110101 00110111 00110000  ; P r At Gaia
00110011 00110100 00110000 00110001 00110001 00110001 00110101 00110011  ; Pã r Vle Sol
00110011 00110100 00110000 00110000 00110111 00110111 00110111 00110110  ; Pabber r Jd Canadá
00110011 00110100 00110000 00110000 00110110 00110000 00110011 00110110  ; Paineiras Branca r Vle Sereno
00110011 00110100 00110000 00110000 00110111 00110011 00111001 00110010  ; Paineiras, das al Bsq Ribeira
00110011 00110100 00110000 00110001 00110101 00110001 00110101 00110101  ; Paineiras, das r J Petrópolis
00110011 00110100 00110000 00110000 00110110 00110000 00110101 00111001  ; Paisagem, da r Vl Serra
00110011 00110100 00110000 00110000 00110100 00110111 00110100 00110010  ; Palmeiras, das al O Vo Mansões
00110011 00110100 00110000 00110000 00110111 00110011 00111001 00111000  ; Palmeiras, das al Bsq Ribeira
00110011 00110100 00110000 00110000 00110110 00110000 00110001 00111000  ; Palmeiras, das r Vle Sereno
00110011 00110100 00110000 00110001 00110101 00110001 00110011 00110101  ; Palmeiras, das r J Petrópolis
00110011 00110100 00110000 00110000 00111001 00110010 00110001 00110000  ; Palmeiras Imperial, das al Faz E Ecoville
00110011 00110100 00110000 00110000 00110100 00110111 00110111 00111000  ; Palmyra Roussin r O Vo M Fundos
00110011 00110100 00110000 00110000 00110111 00111000 00110001 00110000  ; Palo Alto r Jd Canadá
00110011 00110100 00110000 00110001 00111000 00110011 00110001 00110010  ; Panamá, do r Baln A Limpa
00110011 00110100 00110000 00110001 00110001 00110001 00110101 00110000  ; Pandora r Vle Sol
00110011 00110100 00110000 00110000 00110111 00110111 00111001 00110110  ; Paniop r Jd Canadá
00110011 00110100 00110000 00110000 00110100 00111000 00110100 00110101  ; Papoulas al Bsq Res Jambreiro
00110011 00110100 00110000 00110001 00111000 00110000 00111001 00111000  ; Papoulas, das r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110011 00110001 00110111 00110001  ; Paraguai r Ch S Ramos
00110011 00110100 00110000 00110000 00110011 00110001 00111001 00110100  ; Paraguai r Jd Américas
00110011 00110100 00110000 00110001 00111000 00110011 00111001 00110000  ; Paraguai, do r Baln A Limpa
00110011 00110100 00110000 00110000 00110001 00110100 00110101 00110001  ; Paraíba r Matadouro
00110011 00110100 00110000 00110000 00110111 00110111 00111000 00111000  ; Paraíso r Jd Canadá
00110011 00110100 00110000 00110001 00110101 00110000 00110101 00110000  ; Paraíso, do al G Park
00110011 00110100 00110000 00110000 00110001 00110000 00111001 00110100  ; Paraná r Prq Sto Antônio
00110011 00110100 00110000 00110000 00110001 00110001 00110101 00110101  ; Paraná r Cristais
00110011 00110100 00110000 00110000 00110001 00110010 00110011 00110010  ; Paraná r Cristais II
00110011 00110100 00110000 00110000 00110111 00111000 00110001 00110010  ; Pasper r Jd Canadá
00110011 00110100 00110000 00110000 00110110 00110000 00110000 00110110  ; Pau Brasil r Vle Sereno
00110011 00110100 00110000 00110001 00110101 00110001 00110101 00110000  ; Pau Brasil, do r J Petrópolis
00110011 00110100 00110000 00110000 00110001 00110100 00110001 00110101  ; Paulo, São r Matadouro
00110011 00110100 00110000 00110000 00110100 00110110 00111000 00110010  ; Paulo, São r Vl N Betânia
00110011 00110100 00110000 00110000 00110001 00110100 00110000 00111001  ; Pedreira, da r Matadouro
00110011 00110100 00110000 00110000 00110011 00110010 00111001 00110000  ; Pedreira das Quintas tv At Quintas
00110011 00110100 00110000 00110001 00111000 00110100 00111000 00110011  ; Pedro Américo r Baln A Limpa
00110011 00110100 00110000 00110000 00110011 00110100 00110100 00110011  ; Pedro Barbosa da Silva r Cariocas
00110011 00110100 00110000 00110000 00110011 00110101 00110110 00111001  ; Pedro Damião Leite tv Retiro
00110011 00110100 00110000 00110000 00110000 00110001 00110110 00110101  ; Pedro Evangelista Café tv Centro
00110011 00110100 00110000 00110000 00110100 00110001 00110110 00110110  ; Pedro I, Dom r Vl S J 1ª Seção
00110011 00110100 00110000 00110000 00110110 00110001 00110010 00110100  ; Pedro Ludovico Teixeira, Doutor r Jardinaves
00110011 00110100 00110000 00110000 00110000 00110010 00110100 00110000  ; Pedro Matias Horta r Centro
00110011 00110100 00110000 00110001 00110010 00110110 00111000 00110110  ; Pedro Paulo de Jesus r H Bicalho
00110011 00110100 00110000 00110000 00110100 00110110 00110111 00111001  ; Pedro, São r Vl N Betânia
00110011 00110100 00110000 00110000 00110100 00111000 00110111 00111000  ; Pégaso al V Montagne
00110011 00110100 00110000 00110000 00110010 00110100 00110010 00111001  ; Penha, Nossa Senhora da r Cruzeiro
00110011 00110100 00110000 00110000 00110111 00110111 00111000 00110100  ; Pensilvânia r Jd Canadá
00110011 00110100 00110000 00110000 00110111 00110011 00110100 00110110  ; Perdizes, das r Etn Serrana
00110011 00110100 00110000 00110000 00110000 00110010 00111000 00111000  ; Pereira de Freitas r Centro
00110011 00110100 00110000 00110000 00110111 00110101 00111000 00110000  ; Perimetral r Jd Mte Verde
00110011 00110100 00110000 00110000 00110100 00111000 00110100 00110000  ; Perimetral das Orquídeas al Bsq Res Jambreiro
00110011 00110100 00110000 00110000 00110001 00110100 00110011 00111001  ; Pernambuco r Matadouro
00110011 00110100 00110000 00110000 00111001 00110010 00110010 00110000  ; Peroba do Campo al Faz E Ecoville
00110011 00110100 00110000 00110000 00111001 00110010 00110000 00110000  ; Peroba Rosa al Faz E Ecoville
00110011 00110100 00110000 00110000 00111001 00110010 00110100 00111000  ; Perobas, das al Prq Jd Amanda
00110011 00110100 00110000 00110000 00110010 00110100 00110010 00110000  ; Perpétuo Socorro, Nossa Senhora do r Cruzeiro
00110011 00110100 00110000 00110000 00110011 00110000 00110111 00110000  ; Perseus r Qtas Sol
00110011 00110100 00110000 00110001 00111000 00110011 00110110 00110110  ; Peru, do r Baln A Limpa
00110011 00110100 00110000 00110000 00110100 00111000 00110101 00110000  ; Petúnias al Bsq Res Jambreiro
00110011 00110100 00110000 00110000 00110100 00111000 00111001 00111001  ; Phoenix al V Montagne
00110011 00110100 00110000 00110000 00110011 00110000 00110100 00110011  ; Phoenix r Qtas Sol
00110011 00110100 00110000 00110000 00110001 00110100 00110100 00110101  ; Piauí r Matadouro
00110011 00110100 00110000 00110001 00111000 00110000 00110000 00110100  ; Picadilly av Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110111 00110010 00110010 00110111  ; Pico da Bandeira pç Vl D Rey
00110011 00110100 00110000 00110000 00110111 00110010 00110000 00110000  ; Pico da Neblina pç Vl D Rey
00110011 00110100 00110000 00110000 00110010 00110100 00110000 00110010  ; Piedade, Nossa Senhora da r Cruzeiro
00110011 00110100 00110000 00110000 00110111 00110111 00111000 00110010  ; Pierson r Jd Canadá
00110011 00110100 00110000 00110000 00110010 00110011 00111001 00110110  ; Pilar, Nossa Senhora do r Cruzeiro
00110011 00110100 00110000 00110000 00110111 00110111 00111000 00110000  ; Piney r Jd Canadá
00110011 00110100 00110000 00110000 00110111 00110001 00110100 00110000  ; Pinhal, Conde do al Conde
00110011 00110100 00110000 00110000 00110100 00110110 00110100 00111000  ; Pinheiros, dos al P Pombo
00110011 00110100 00110000 00110000 00110100 00110111 00110000 00111001  ; Pinheiros, dos al O Vo Mansões
00110011 00110100 00110000 00110000 00110111 00110011 00111000 00110000  ; Pinheiros, dos al Bsq Ribeira
00110011 00110100 00110000 00110001 00110101 00110010 00110110 00110000  ; Pinheiros, dos r J Petrópolis
00110011 00110100 00110000 00110001 00111000 00110000 00111000 00110010  ; Pinheiros, dos r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110000 00110011 00110100 00111000  ; Pinheiros, dos tv Rosário
00110011 00110100 00110000 00110001 00110000 00110101 00110110 00110100  ; Pintassilgos, dos r Qtas Mro Chapéu
00110011 00110100 00110000 00110001 00111000 00110010 00111000 00110101  ; Pintores, dos r Baln A Limpa
00110011 00110100 00110000 00110000 00110100 00110001 00110100 00110111  ; Pio Xll r Vl S J 2ª Seção
00110011 00110100 00110000 00110001 00110101 00110001 00110110 00110101  ; Pitangueiras, das r J Petrópolis
00110011 00110100 00110000 00110000 00110111 00111000 00110011 00110000  ; Plátano r S Manacás
00110011 00110100 00110000 00110000 00111001 00110101 00111001 00110010  ; Plenitude, da al Pasárgada
00110011 00110100 00110000 00110001 00110010 00110011 00110101 00110100  ; Poços de Caldas r Faz Benito
00110011 00110100 00110000 00110001 00111000 00110100 00110111 00110001  ; Poços de Caldas r Baln A Limpa
00110011 00110100 00110000 00110000 00111001 00110101 00110111 00110111  ; Poesia, da al Pasárgada
00110011 00110100 00110000 00110001 00111000 00110010 00111001 00110001  ; Poloneses, dos r Baln A Limpa
00110011 00110100 00110000 00110000 00110111 00111000 00110000 00110000  ; Port Dover r Jd Canadá
00110011 00110100 00110000 00110001 00110001 00110001 00110001 00110100  ; Portia r Vle Sol
00110011 00110100 00110000 00110000 00110011 00110001 00110101 00110110  ; Porto Rico r Ch S Ramos
00110011 00110100 00110000 00110001 00111000 00110100 00110011 00110010  ; Portugueses, dos av Baln A Limpa
00110011 00110100 00110000 00110000 00110111 00110111 00111001 00111000  ; Potany r Jd Canadá
00110011 00110100 00110000 00110000 00110111 00111000 00110100 00110010  ; Praça, da r S Manacás
00110011 00110100 00110000 00110000 00110100 00110010 00110001 00110111  ; Prados r Silicóticos
00110011 00110100 00110000 00110001 00111000 00110000 00110110 00110000  ; Prata r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110100 00111000 00111001 00110100  ; Presépio al V Montagne
00110011 00110100 00110000 00110001 00111000 00110010 00110110 00110001  ; Presidentes, dos av Baln A Limpa
00110011 00110100 00110000 00110000 00110111 00111000 00110000 00110100  ; Preston r Jd Canadá
00110011 00110100 00110000 00110000 00110010 00110011 00110110 00110000  ; Primeiro de Maio r Cascalho
00110011 00110100 00110000 00110001 00111000 00110010 00110111 00110000  ; Professores, dos r Baln A Limpa
00110011 00110100 00110000 00110000 00110000 00110101 00110101 00110110  ; Projetada r Mingú
00110011 00110100 00110000 00110001 00110001 00110001 00110100 00110111  ; Prometeu r Vle Sol
00110011 00110100 00110000 00110000 00110111 00111000 00110000 00110010  ; Puebla r Jd Canadá
00110011 00110100 00110000 00110001 00110001 00110001 00110000 00110010  ; Punck r Vle Sol
00110011 00110100 00110000 00110001 00110010 00110101 00110110 00110110  ; Q r At Gaia
00110011 00110100 00110000 00110000 00110111 00110111 00110000 00110010  ; Quaker r Jd Canadá
00110011 00110100 00110000 00110000 00111000 00111000 00111001 00110101  ; Quaresmeira al Prq Engenho
00110011 00110100 00110000 00110000 00111001 00110010 00110011 00110110  ; Quaresmeiras, das al Prq Jd Amanda
00110011 00110100 00110000 00110001 00110101 00110001 00110010 00110000  ; Quaresmeiras, das r J Petrópolis
00110011 00110100 00110000 00110001 00110010 00110000 00110011 00110000  ; Quatorze bc V Geraes
00110011 00110100 00110000 00110000 00110001 00110000 00111000 00110110  ; Quatro r Prq Sto Antônio
00110011 00110100 00110000 00110000 00110100 00110101 00110000 00110000  ; Quatro r M Mata
00110011 00110100 00110000 00110000 00110111 00110001 00110011 00110111  ; Quatro r Riviera
00110011 00110100 00110000 00110001 00110010 00110111 00110000 00110100  ; Quatro r H Bicalho
00110011 00110100 00110000 00110001 00110010 00111000 00111000 00110011  ; Quatro r Sta Rita
00110011 00110100 00110000 00110000 00110111 00110110 00110011 00110100  ; Quebec av Jd Canadá
00110011 00110100 00110000 00110001 00110001 00110010 00110000 00110000  ; QueroQueros, dos al Lga Miguelão
00110011 00110100 00110000 00110000 00110111 00110111 00110010 00111000  ; Quesnel r Jd Canadá
00110011 00110100 00110000 00110001 00110001 00110000 00111001 00110011  ; Quinta Avenida av Vle Sol
00110011 00110100 00110000 00110000 00110000 00110010 00110010 00111000  ; Quintiliana Carsalade Rossi r Centro
00110011 00110100 00110000 00110000 00110000 00110100 00110101 00110101  ; Quintino Bocaiúva r Boa Vista
00110011 00110100 00110000 00110001 00110010 00110000 00110010 00110101  ; Quinze r V Geraes
00110011 00110100 00110000 00110001 00110010 00110101 00110110 00110010  ; R r At Gaia
00110011 00110100 00110000 00110000 00110001 00110100 00110001 00110010  ; Rádio Itatiaia r Matadouro
00110011 00110100 00110000 00110000 00110010 00110001 00110100 00111001  ; Raimundo Bruno Benigno r O B Pena II
00110011 00110100 00110000 00110000 00110100 00110000 00111001 00111001  ; Raimundo Ferreira Fonseca r Vl Madeira
00110011 00110100 00110000 00110000 00110000 00110100 00110110 00110101  ; Raimundo Pereira Guimarães, Expedicionário pç Boa Vista
00110011 00110100 00110000 00110001 00110010 00110101 00110011 00110110  ; Raimundo Seabra Pedrosa r At Gaia
00110011 00110100 00110000 00110000 00110001 00110011 00110001 00110100  ; Raposos r Vl Operária
00110011 00110100 00110000 00110000 00110100 00110101 00110100 00111001  ; Ravenópolis r Jd Serrano
00110011 00110100 00110000 00110001 00111000 00110000 00110001 00110110  ; Real al Alphaville Lga Ingleses
00110011 00110100 00110000 00110001 00111000 00110100 00110010 00110110  ; Recife r Baln A Limpa
00110011 00110100 00110000 00110001 00111000 00110000 00110000 00110000  ; Regent av Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110111 00110000 00111000 00110010  ; Reis Magos av Vl Castela
00110011 00110100 00110000 00110000 00110010 00111000 00111000 00110000  ; Represa, da r G Novo
00110011 00110100 00110000 00110000 00110000 00110010 00110011 00110111  ; República r Centro
00110011 00110100 00110000 00110001 00111000 00110100 00110111 00110100  ; República, da pç Baln A Limpa
00110011 00110100 00110000 00110001 00111000 00110000 00111001 00110000  ; Resedas, dos r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110000 00110011 00110000 00110110  ; Rezende r Centro
00110011 00110100 00110000 00110000 00110100 00110011 00110100 00110000  ; Riggi, Doutor r L Cottage
00110011 00110100 00110000 00110000 00110100 00110011 00111001 00110110  ; Riggi, Doutor r Res Vle Araras
00110011 00110100 00110000 00110000 00110100 00110101 00110101 00111000  ; Rio Acima r Jd Serrano
00110011 00110100 00110000 00110000 00110000 00110001 00110011 00110010  ; Rio Branco av Centro
00110011 00110100 00110000 00110001 00110010 00110100 00110010 00110111  ; Rio Capibaribe r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110000 00111001  ; Rio das Velhas av N Sra Fátima
00110011 00110100 00110000 00110000 00110001 00110100 00110011 00110000  ; Rio de Janeiro r Matadouro
00110011 00110100 00110000 00110001 00110010 00110100 00110100 00110010  ; Rio Doce r N Sra Fátima
00110011 00110100 00110000 00110000 00110001 00110100 00110011 00110110  ; Rio Grande do Sul r Matadouro
00110011 00110100 00110000 00110001 00110010 00110101 00111000 00110110  ; Rio Grande do Sul r Vl N Suíça
00110011 00110100 00110000 00110001 00110010 00110011 00111001 00110111  ; Rio Guaporé r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110100 00111000  ; Rio Itajaí r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110000 00110000  ; Rio Itanhaém r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110010 00110001  ; Rio Jaguari r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110001 00110101  ; Rio Jaguaribe r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110011 00111000 00110101  ; Rio Japurá r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110011 00111001  ; Rio Jari r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110000 00110011  ; Rio Jequitinhonha r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110101 00110001  ; Rio Juruema r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110010 00110100  ; Rio Madeira r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110011 00111001 00110100  ; Rio Negro r N Sra Fátima
00110011 00110100 00110000 00110000 00110111 00110001 00110110 00110100  ; Rio Pardo, Conde do al Conde
00110011 00110100 00110000 00110001 00110010 00110011 00111001 00110001  ; Rio Parnaíba r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110011 00111000 00110010  ; Rio Pindaré r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110001 00111000  ; Rio Piracicaba r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110011 00110111 00110110  ; Rio Potengi r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110011 00110110  ; Rio São Francisco av N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110000 00110110  ; Rio Solimões av N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110011 00111000 00111000  ; Rio Taguari r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110001 00110010  ; Rio Tapajós r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110100 00110101  ; Rio Tibagi r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110101 00110100  ; Rio Tietê lado ímpar r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00111000 00111000  ; Rio Tietê lado par r B Fama
00110011 00110100 00110000 00110001 00110010 00110100 00110011 00110000  ; Rio Tocantins r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110011 00110111 00111001  ; Rio Verde r N Sra Fátima
00110011 00110100 00110000 00110001 00110010 00110100 00110011 00110011  ; Rio Xingu r N Sra Fátima
00110011 00110100 00110000 00110000 00110011 00110011 00111001 00110110  ; Rita Almeida Duarte r Cabeceiras
00110011 00110100 00110000 00110000 00110011 00110010 00110010 00110011  ; Roberto Alvisi r B Jardim
00110011 00110100 00110000 00110000 00110111 00110111 00110001 00110110  ; Rocky r Jd Canadá
00110011 00110100 00110000 00110001 00111000 00110000 00110100 00110010  ; Rolim, Padre r Alphaville Lga Ingleses
00110011 00110100 00110000 00110001 00110010 00110101 00111001 00110010  ; Rondônia r Vl N Suíça
00110011 00110100 00110000 00110000 00110010 00110000 00110111 00110100  ; Roni Garzon Gomes r O B Pena II
00110011 00110100 00110000 00110000 00110011 00110101 00110000 00110011  ; Rosa Tofanelli Othero r Retiro
00110011 00110100 00110000 00110000 00110000 00110011 00110101 00110100  ; Rosário, do pç Rosário
00110011 00110100 00110000 00110000 00110100 00111000 00110110 00110101  ; Rosas al Bsq Res Jambreiro
00110011 00110100 00110000 00110001 00110001 00110010 00110001 00110010  ; Rosas, das al Lga Miguelão
00110011 00110100 00110000 00110001 00111000 00110001 00110000 00110000  ; Rosas, das r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110001 00110011 00111000 00110111  ; Roussim, Maestro tv Bonfim
00110011 00110100 00110000 00110001 00110000 00110101 00110110 00110111  ; Rouxinóis, dos r Qtas Mro Chapéu
00110011 00110100 00110000 00110000 00110011 00110010 00110010 00110110  ; Rubem Costa Lima r B Jardim
00110011 00110100 00110000 00110000 00110100 00111000 00110001 00110001  ; Rubi al Ipê
00110011 00110100 00110000 00110000 00110010 00110100 00110110 00110100  ; Rubi r B Céu
00110011 00110100 00110000 00110001 00110010 00110001 00110101 00110000  ; Rubi r Vl Ouro
00110011 00110100 00110000 00110001 00111000 00110000 00110110 00110010  ; Rubi r Alphaville Lga Ingleses
00110011 00110100 00110000 00110001 00111001 00111000 00111001 00111001  ; Rural a A Rural
00110011 00110100 00110000 00110001 00110010 00110101 00110110 00111000  ; S r At Gaia
00110011 00110100 00110000 00110000 00110001 00110011 00110011 00111000  ; Sabará r Vl Operária
00110011 00110100 00110000 00110001 00111000 00110000 00110010 00110100  ; Sabará r Alphaville Lga Ingleses
00110011 00110100 00110000 00110001 00110001 00110010 00110000 00110011  ; Sabiá, do al Lga Miguelão
00110011 00110100 00110000 00110000 00110111 00110011 00110110 00110001  ; Sabiás, dos r Etn Serrana
00110011 00110100 00110000 00110000 00110000 00110101 00110101 00111001  ; Sabino Barroso r Mingú
00110011 00110100 00110000 00110000 00110100 00110001 00110111 00110101  ; Sacadura Cabral r Vl S J 1ª Seção
00110011 00110100 00110000 00110000 00110100 00110001 00111001 00110110  ; Sacadura Cabral r Silicóticos
00110011 00110100 00110000 00110001 00110010 00110001 00111000 00110000  ; Safira r Vl Ouro
00110011 00110100 00110000 00110001 00110101 00110001 00110111 00110000  ; Sagaranas, das r J Petrópolis
00110011 00110100 00110000 00110001 00111000 00110010 00110100 00111001  ; Samuel Rossi pç Baln A Limpa
00110011 00110100 00110000 00110000 00110111 00110000 00110111 00110110  ; San Marino r Vl Castela
00110011 00110100 00110000 00110001 00111000 00110100 00110100 00110111  ; Santos Dumont av Baln A Limpa
00110011 00110100 00110000 00110000 00110011 00110101 00110010 00110111  ; Santos Dumont r Retiro
00110011 00110100 00110000 00110000 00110000 00110010 00110110 00110001  ; Sapucaí, Marquês de até 99/100 r Centro
00110011 00110100 00110000 00110000 00110001 00110011 00110101 00110000  ; Sapucaí, Marquês de de 101/102 ao fim r Vl Operária
00110011 00110100 00110000 00110000 00110110 00110000 00110010 00110100  ; Sapucaia r Vle Sereno
00110011 00110100 00110000 00110000 00110011 00110101 00110111 00110101  ; Saturnino Sabino r Retiro
00110011 00110100 00110000 00110001 00110101 00110000 00111001 00110000  ; Saudade, da al G Park
00110011 00110100 00110000 00110000 00111001 00110000 00111001 00110101  ; Saudade, da r S S A Claras
00110011 00110100 00110000 00110000 00110000 00110001 00110100 00110111  ; Scott r Centro
00110011 00110100 00110000 00110000 00110000 00110100 00110100 00110000  ; Sebastião de Oliveira r Boa Vista
00110011 00110100 00110000 00110000 00110010 00110011 00110110 00110011  ; Sebastião, São r Cascalho
00110011 00110100 00110000 00110000 00111001 00110001 00110001 00110101  ; Sebastião, São r S S A Claras
00110011 00110100 00110000 00110000 00110100 00110000 00110000 00110100  ; Seis r Prq Aurilândia
00110011 00110100 00110000 00110000 00110100 00110011 00110001 00110101  ; Seis r Res Sul
00110011 00110100 00110000 00110000 00110111 00110001 00110001 00110011  ; Seis r Riviera
00110011 00110100 00110000 00110001 00110010 00111000 00110101 00110110  ; Seis r Sta Rita
00110011 00110100 00110000 00110000 00111001 00110001 00110100 00110101  ; Seis de Outubro r S S A Claras
00110011 00110100 00110000 00110000 00110100 00110101 00110110 00110100  ; Sem Nome tv Jd Serrano
00110011 00110100 00110000 00110001 00111000 00110010 00111001 00110100  ; Senadores, dos r Baln A Limpa
00110011 00110100 00110000 00110000 00111000 00110000 00111000 00110110  ; Serenata, da r Vle Cristais
00110011 00110100 00110000 00110001 00110001 00110010 00110010 00110001  ; Sereno, do al Lga Miguelão
00110011 00110100 00110000 00110000 00110001 00110100 00110001 00111000  ; Sergipe r Matadouro
00110011 00110100 00110000 00110001 00110010 00111000 00110100 00111000  ; Seringueira r Vl I Amarelo
00110011 00110100 00110000 00110000 00110111 00110010 00110000 00110110  ; Serra da Canastra al Vl D Rey
00110011 00110100 00110000 00110000 00110111 00110010 00110000 00111001  ; Serra da Mantiqueira al Vl D Rey
